product_id,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,gender,past_3_years_bike_related_purchases,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,state,property_valuation,product_age,transaction_month,age_band
86,1.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,Female,41,Property,High Net Worth,N,Yes,7.0,NSW,12,7,9,old_adult
32,0.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,Female,41,Property,High Net Worth,N,Yes,7.0,NSW,12,19,10,old_adult
46,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,Female,41,Property,High Net Worth,N,Yes,7.0,NSW,12,18,8,old_adult
0,0.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,Female,41,Property,High Net Worth,N,Yes,7.0,NSW,12,24,3,old_adult
0,0.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,Female,41,Property,High Net Worth,N,Yes,7.0,NSW,12,24,7,old_adult
29,0.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,Male,6,Retail,Affluent Customer,N,Yes,3.0,NSW,5,23,4,young
62,1.0,Approved,Solex,Standard,medium,medium,478.16,298.72,Male,6,Retail,Affluent Customer,N,Yes,3.0,NSW,5,5,1,young
70,0.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,Male,6,Retail,Affluent Customer,N,Yes,3.0,NSW,5,17,5,young
50,0.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,Male,98,other,High Net Worth,N,Yes,13.0,VIC,10,18,6,old_adult
88,0.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,Male,98,other,High Net Worth,N,Yes,13.0,VIC,10,4,6,old_adult
87,1.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,Male,98,other,High Net Worth,N,Yes,13.0,VIC,10,22,1,old_adult
0,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,Male,98,other,High Net Worth,N,Yes,13.0,VIC,10,3,3,old_adult
63,0.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,Male,98,other,High Net Worth,N,Yes,13.0,VIC,10,14,10,old_adult
99,1.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,Male,62,Financial Services,Affluent Customer,N,Yes,11.0,VIC,4,26,2,old_adult
33,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,Male,62,Financial Services,Affluent Customer,N,Yes,11.0,VIC,4,14,2,old_adult
33,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,Male,62,Financial Services,Affluent Customer,N,Yes,11.0,VIC,4,7,12,old_adult
15,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,Male,62,Financial Services,Affluent Customer,N,Yes,11.0,VIC,4,8,9,old_adult
57,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,Male,62,Financial Services,Affluent Customer,N,Yes,11.0,VIC,4,24,5,old_adult
54,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,Male,62,Financial Services,Affluent Customer,N,Yes,11.0,VIC,4,6,1,old_adult
0,0.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,Male,53,other,High Net Worth,N,No,14.0,VIC,9,1,1,young_adults
7,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,Male,53,other,High Net Worth,N,No,14.0,VIC,9,25,5,young_adults
89,1.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,Female,98,other,Mass Customer,N,Yes,14.0,NSW,9,1,10,old
94,1.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,Female,98,other,Mass Customer,N,Yes,14.0,NSW,9,14,9,old
67,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,Female,98,other,Mass Customer,N,Yes,14.0,NSW,9,12,5,old
3,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,Female,98,other,Mass Customer,N,Yes,14.0,NSW,9,5,10,old
80,1.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,Male,74,Retail,High Net Worth,N,Yes,18.0,VIC,9,12,9,old_adult
34,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,Male,74,Retail,High Net Worth,N,Yes,18.0,VIC,9,13,1,old_adult
82,1.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,Male,74,Retail,High Net Worth,N,Yes,18.0,VIC,9,1,10,old_adult
0,0.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,Male,74,Retail,High Net Worth,N,Yes,18.0,VIC,9,26,7,old_adult
87,1.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,Female,77,Health,Mass Customer,N,No,12.0,QLD,4,20,1,young_adults
49,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,Female,77,Health,Mass Customer,N,No,12.0,QLD,4,5,7,young_adults
38,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,Female,77,Health,Mass Customer,N,No,12.0,QLD,4,6,2,young_adults
73,0.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,Female,77,Health,Mass Customer,N,No,12.0,QLD,4,15,11,young_adults
31,0.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,Female,28,Financial Services,Affluent Customer,N,No,11.0,QLD,5,11,2,young_adults
38,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,Female,28,Financial Services,Affluent Customer,N,No,11.0,QLD,5,6,2,young_adults
35,0.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,Female,28,Financial Services,Affluent Customer,N,No,11.0,QLD,5,23,6,young_adults
42,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,Female,28,Financial Services,Affluent Customer,N,No,11.0,QLD,5,9,4,young_adults
8,1.0,Approved,Solex,Road,medium,small,1703.52,1516.13,Female,28,Financial Services,Affluent Customer,N,No,11.0,QLD,5,6,2,young_adults
85,1.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,Female,28,Financial Services,Affluent Customer,N,No,11.0,QLD,5,2,9,young_adults
43,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,Female,28,Financial Services,Affluent Customer,N,No,11.0,QLD,5,18,11,young_adults
10,1.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,Female,97,Financial Services,Mass Customer,N,Yes,9.0,NSW,12,23,10,young
10,0.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,Female,97,Financial Services,Mass Customer,N,Yes,9.0,NSW,12,21,4,young
6,0.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,Female,97,Financial Services,Mass Customer,N,Yes,9.0,NSW,12,13,5,young
56,1.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,Female,97,Financial Services,Mass Customer,N,Yes,9.0,NSW,12,20,1,young
22,1.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,Male,9,Property,Mass Customer,N,No,12.0,QLD,8,24,8,old_adult
51,0.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,Male,9,Property,Mass Customer,N,No,12.0,QLD,8,5,3,old_adult
98,1.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,Male,9,Property,Mass Customer,N,No,12.0,QLD,8,13,7,old_adult
50,1.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,Male,9,Property,Mass Customer,N,No,12.0,QLD,8,14,1,old_adult
9,1.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,Male,9,Property,Mass Customer,N,No,12.0,QLD,8,26,5,old_adult
61,1.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,Male,9,Property,Mass Customer,N,No,12.0,QLD,8,2,12,old_adult
57,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,Male,9,Property,Mass Customer,N,No,12.0,QLD,8,26,1,old_adult
65,0.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,Female,1,Financial Services,Mass Customer,N,Yes,9.0,QLD,5,7,11,young_adults
58,0.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,Female,1,Financial Services,Mass Customer,N,Yes,9.0,QLD,5,2,3,young_adults
27,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,Female,1,Financial Services,Mass Customer,N,Yes,9.0,QLD,5,11,9,young_adults
42,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,Female,1,Financial Services,Mass Customer,N,Yes,9.0,QLD,5,9,12,young_adults
70,0.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,Male,46,Financial Services,Mass Customer,N,No,10.0,NSW,10,2,8,young_adults
49,1.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,Male,46,Financial Services,Mass Customer,N,No,10.0,NSW,10,5,5,young_adults
38,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,Male,46,Financial Services,Mass Customer,N,No,10.0,NSW,10,6,1,young_adults
59,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58,Male,46,Financial Services,Mass Customer,N,No,10.0,NSW,10,24,12,young_adults
82,0.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,Male,46,Financial Services,Mass Customer,N,No,10.0,NSW,10,2,6,young_adults
94,1.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,Female,49,Health,Mass Customer,N,No,4.0,NSW,11,4,10,old_adult
67,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,Female,49,Health,Mass Customer,N,No,4.0,NSW,11,12,12,old_adult
23,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,Female,49,Health,Mass Customer,N,No,4.0,NSW,11,24,11,old_adult
100,1.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,Female,49,Health,Mass Customer,N,No,4.0,NSW,11,26,4,old_adult
0,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,Male,68,Financial Services,High Net Worth,N,No,1.0,NSW,7,12,3,young
93,1.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,Male,68,Financial Services,High Net Worth,N,No,1.0,NSW,7,11,3,young
33,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,Male,68,Financial Services,High Net Worth,N,No,1.0,NSW,7,9,9,young
72,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,Female,23,Manufacturing,Affluent Customer,N,No,6.0,NSW,2,1,11,old_adult
16,1.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,Female,23,Manufacturing,Affluent Customer,N,No,6.0,NSW,2,23,5,old_adult
6,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,Female,23,Manufacturing,Affluent Customer,N,No,6.0,NSW,2,14,8,old_adult
51,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,Female,23,Manufacturing,Affluent Customer,N,No,6.0,NSW,2,5,1,old_adult
64,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,Female,23,Manufacturing,Affluent Customer,N,No,6.0,NSW,2,5,10,old_adult
16,1.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,Female,23,Manufacturing,Affluent Customer,N,No,6.0,NSW,2,23,6,old_adult
79,1.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,Female,23,Manufacturing,Affluent Customer,N,No,6.0,NSW,2,14,2,old_adult
77,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,Male,86,Retail,Mass Customer,N,Yes,2.0,VIC,10,13,10,young
25,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,Male,86,Retail,Mass Customer,N,Yes,2.0,VIC,10,15,4,young
6,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,Male,86,Retail,Mass Customer,N,Yes,2.0,VIC,10,14,3,young
38,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,Male,86,Retail,Mass Customer,N,Yes,2.0,VIC,10,20,10,young
88,1.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,Male,86,Retail,Mass Customer,N,Yes,2.0,VIC,10,12,7,young
1,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,Female,22,Financial Services,Mass Customer,N,No,8.0,VIC,10,1,5,young_adults
99,1.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,Female,22,Financial Services,Mass Customer,N,No,8.0,VIC,10,23,7,young_adults
1,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,Female,22,Financial Services,Mass Customer,N,No,8.0,VIC,10,1,12,young_adults
58,1.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,Female,22,Financial Services,Mass Customer,N,No,8.0,VIC,10,2,7,young_adults
0,1.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,Female,21,other,High Net Worth,N,No,8.0,QLD,8,12,8,young
0,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,Female,21,other,High Net Worth,N,No,8.0,QLD,8,1,8,young
92,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,Female,21,other,High Net Worth,N,No,8.0,QLD,8,26,9,young
45,0.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,Female,21,other,High Net Worth,N,No,8.0,QLD,8,13,11,young
0,0.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,Female,21,other,High Net Worth,N,No,8.0,QLD,8,13,4,young
84,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,Male,85,Financial Services,High Net Worth,N,No,15.0,NSW,12,25,1,young_adults
32,1.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,Male,85,Financial Services,High Net Worth,N,No,15.0,NSW,12,20,6,young_adults
91,0.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,Male,85,Financial Services,High Net Worth,N,No,15.0,NSW,12,3,2,young_adults
0,0.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,Male,25,Retail,High Net Worth,N,Yes,5.0,NSW,12,13,3,old
84,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,Male,25,Retail,High Net Worth,N,Yes,5.0,NSW,12,11,12,old
0,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,Male,25,Retail,High Net Worth,N,Yes,5.0,NSW,12,20,8,old
0,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,Male,25,Retail,High Net Worth,N,Yes,5.0,NSW,12,17,1,old
0,1.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,Male,25,Retail,High Net Worth,N,Yes,5.0,NSW,12,24,12,old
22,1.0,Approved,Solex,Standard,medium,medium,575.27,431.45,Male,25,Retail,High Net Worth,N,Yes,5.0,NSW,12,1,11,old
63,1.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,Female,92,Telecommunications,Mass Customer,N,Yes,4.0,NSW,10,25,5,young
39,1.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,Female,92,Telecommunications,Mass Customer,N,Yes,4.0,NSW,10,10,10,young
84,1.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,Female,92,Telecommunications,Mass Customer,N,Yes,4.0,NSW,10,12,7,young
40,1.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,Female,92,Telecommunications,Mass Customer,N,Yes,4.0,NSW,10,10,5,young
82,0.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,Female,92,Telecommunications,Mass Customer,N,Yes,4.0,NSW,10,20,9,young
5,1.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,Female,92,Telecommunications,Mass Customer,N,Yes,4.0,NSW,10,6,10,young
3,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,Male,29,Financial Services,Affluent Customer,N,Yes,5.0,NSW,7,5,2,old
84,0.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,Male,29,Financial Services,Affluent Customer,N,Yes,5.0,NSW,7,13,4,old
3,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,Male,29,Financial Services,Affluent Customer,N,Yes,5.0,NSW,7,12,6,old
17,0.0,Approved,Solex,Standard,high,medium,1024.66,614.8,Male,29,Financial Services,Affluent Customer,N,Yes,5.0,NSW,7,4,11,old
94,0.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,Male,29,Financial Services,Affluent Customer,N,Yes,5.0,NSW,7,13,10,old
70,0.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,Male,29,Financial Services,Affluent Customer,N,Yes,5.0,NSW,7,6,11,old
64,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,Male,29,Financial Services,Affluent Customer,N,Yes,5.0,NSW,7,7,2,old
9,0.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,Male,29,Financial Services,Affluent Customer,N,Yes,5.0,NSW,7,12,7,old
36,0.0,Approved,Solex,Standard,low,medium,945.04,507.58,Female,91,Manufacturing,Affluent Customer,N,No,17.0,QLD,6,22,3,old_adult
73,1.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,Female,91,Manufacturing,Affluent Customer,N,No,17.0,QLD,6,15,11,old_adult
43,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,Female,91,Manufacturing,Affluent Customer,N,No,17.0,QLD,6,18,6,old_adult
36,0.0,Approved,Solex,Standard,low,medium,945.04,507.58,Female,91,Manufacturing,Affluent Customer,N,No,17.0,QLD,6,22,4,old_adult
84,0.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,Female,11,Retail,Affluent Customer,N,Yes,14.0,VIC,8,13,5,old_adult
79,1.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,Female,11,Retail,Affluent Customer,N,Yes,14.0,VIC,8,26,12,old_adult
83,1.0,Approved,Solex,Touring,medium,large,2083.94,675.03,Female,11,Retail,Affluent Customer,N,Yes,14.0,VIC,8,12,10,old_adult
65,1.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,Female,11,Retail,Affluent Customer,N,Yes,14.0,VIC,8,15,2,old_adult
9,1.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,Male,50,Health,Mass Customer,N,Yes,6.0,NSW,8,13,12,old_adult
4,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,Male,50,Health,Mass Customer,N,Yes,6.0,NSW,8,26,12,old_adult
25,1.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,Female,51,Health,Mass Customer,N,Yes,15.0,NSW,9,26,11,young_adults
58,0.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,Female,51,Health,Mass Customer,N,Yes,15.0,NSW,9,6,6,young_adults
51,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,Female,51,Health,Mass Customer,N,Yes,15.0,NSW,9,5,7,young_adults
29,1.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,Female,51,Health,Mass Customer,N,Yes,15.0,NSW,9,18,12,young_adults
29,0.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,Female,51,Health,Mass Customer,N,Yes,15.0,NSW,9,22,10,young_adults
16,1.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,Male,53,Health,Mass Customer,N,Yes,13.0,NSW,10,24,1,young
17,1.0,Approved,Solex,Standard,high,medium,1024.66,614.8,Male,53,Health,Mass Customer,N,Yes,13.0,NSW,10,4,9,young
8,0.0,Approved,Solex,Road,medium,small,1703.52,1516.13,Male,53,Health,Mass Customer,N,Yes,13.0,NSW,10,23,2,young
41,0.0,Approved,Solex,Road,medium,medium,416.98,312.74,Male,53,Health,Mass Customer,N,Yes,13.0,NSW,10,20,10,young
1,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,Male,53,Health,Mass Customer,N,Yes,13.0,NSW,10,5,2,young
57,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,Male,53,Health,Mass Customer,N,Yes,13.0,NSW,10,6,11,young
89,1.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,Female,21,Health,Affluent Customer,N,No,10.0,NSW,11,24,4,young_adults
83,0.0,Approved,Solex,Touring,medium,large,2083.94,675.03,Female,21,Health,Affluent Customer,N,No,10.0,NSW,11,4,2,young_adults
27,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,Female,21,Health,Affluent Customer,N,No,10.0,NSW,11,18,5,young_adults
36,0.0,Approved,Solex,Standard,low,medium,945.04,507.58,Female,21,Health,Affluent Customer,N,No,10.0,NSW,11,22,5,young_adults
44,0.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,Female,21,Health,Affluent Customer,N,No,10.0,NSW,11,6,5,young_adults
24,1.0,Approved,Solex,Road,medium,large,1777.8,820.78,Female,21,Health,Affluent Customer,N,No,10.0,NSW,11,6,3,young_adults
66,0.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,Female,6,Manufacturing,Mass Customer,N,Yes,11.0,VIC,7,25,5,young_adults
12,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,Female,6,Manufacturing,Mass Customer,N,Yes,11.0,VIC,7,7,8,young_adults
90,0.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,Female,6,Manufacturing,Mass Customer,N,Yes,11.0,VIC,7,13,6,young_adults
92,0.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,Female,29,Financial Services,Mass Customer,N,No,20.0,NSW,10,14,12,young_adults
96,1.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,Female,29,Financial Services,Mass Customer,N,No,20.0,NSW,10,15,1,young_adults
49,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,Female,29,Financial Services,Mass Customer,N,No,20.0,NSW,10,5,5,young_adults
67,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,Male,48,Financial Services,Mass Customer,N,Yes,3.0,NSW,10,1,11,young
15,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,Male,48,Financial Services,Mass Customer,N,Yes,3.0,NSW,10,23,1,young
26,0.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,Male,48,Financial Services,Mass Customer,N,Yes,3.0,NSW,10,11,1,young
71,0.0,Approved,Solex,Standard,high,large,1842.92,1105.75,Male,48,Financial Services,Mass Customer,N,Yes,3.0,NSW,10,15,2,young
50,1.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,Male,12,Manufacturing,Affluent Customer,N,Yes,11.0,NSW,8,26,1,young_adults
80,1.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,Male,12,Manufacturing,Affluent Customer,N,Yes,11.0,NSW,8,19,9,young_adults
11,1.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,Female,4,Financial Services,Affluent Customer,N,No,10.0,QLD,5,10,9,young_adults
65,0.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,Female,4,Financial Services,Affluent Customer,N,No,10.0,QLD,5,2,2,young_adults
12,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,Female,4,Financial Services,Affluent Customer,N,No,10.0,QLD,5,13,8,young_adults
63,1.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,Male,38,Financial Services,High Net Worth,N,Yes,9.0,NSW,11,26,7,young_adults
0,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,Male,38,Financial Services,High Net Worth,N,Yes,9.0,NSW,11,14,4,young_adults
95,1.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,Male,38,Financial Services,High Net Worth,N,Yes,9.0,NSW,11,13,8,young_adults
38,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,Male,38,Financial Services,High Net Worth,N,Yes,9.0,NSW,11,26,4,young_adults
0,1.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,Male,38,Financial Services,High Net Worth,N,Yes,9.0,NSW,11,26,3,young_adults
87,1.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,Male,64,Financial Services,High Net Worth,N,Yes,19.0,NSW,9,2,2,young_adults
54,0.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,Male,64,Financial Services,High Net Worth,N,Yes,19.0,NSW,9,12,2,young_adults
0,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,Male,64,Financial Services,High Net Worth,N,Yes,19.0,NSW,9,12,1,young_adults
19,1.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,Male,64,Financial Services,High Net Worth,N,Yes,19.0,NSW,9,1,7,young_adults
3,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,Female,34,Manufacturing,Mass Customer,N,No,6.0,VIC,9,4,5,old
43,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,Female,34,Manufacturing,Mass Customer,N,No,6.0,VIC,9,20,12,old
57,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,Female,34,Manufacturing,Mass Customer,N,No,6.0,VIC,9,23,11,old
3,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,Female,34,Manufacturing,Mass Customer,N,No,6.0,VIC,9,9,3,old
3,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,Female,34,Manufacturing,Mass Customer,N,No,6.0,VIC,9,24,3,old
3,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,Female,34,Manufacturing,Mass Customer,N,No,6.0,VIC,9,5,12,old
21,0.0,Approved,Solex,Standard,medium,large,1071.23,380.74,Female,34,Manufacturing,Mass Customer,N,No,6.0,VIC,9,26,12,old
57,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,Male,18,Argiculture,Mass Customer,N,No,16.0,NSW,9,26,5,old_adult
43,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,Male,18,Argiculture,Mass Customer,N,No,16.0,NSW,9,18,9,old_adult
26,0.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,Male,18,Argiculture,Mass Customer,N,No,16.0,NSW,9,24,7,old_adult
79,1.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,Male,18,Argiculture,Mass Customer,N,No,16.0,NSW,9,14,12,old_adult
51,0.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,Female,50,Retail,Affluent Customer,N,Yes,3.0,QLD,8,20,5,young_adults
89,0.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,Female,50,Retail,Affluent Customer,N,Yes,3.0,QLD,8,15,12,young_adults
24,0.0,Approved,Solex,Road,medium,large,1777.8,820.78,Female,50,Retail,Affluent Customer,N,Yes,3.0,QLD,8,26,9,young_adults
37,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,Female,50,Retail,Affluent Customer,N,Yes,3.0,QLD,8,11,11,young_adults
7,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,Male,55,Health,Affluent Customer,N,No,16.0,VIC,12,13,4,old_adult
60,0.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,Male,55,Health,Affluent Customer,N,No,16.0,VIC,12,6,3,old_adult
61,1.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,Male,55,Health,Affluent Customer,N,No,16.0,VIC,12,2,12,old_adult
100,1.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,Male,55,Health,Affluent Customer,N,No,16.0,VIC,12,26,6,old_adult
22,0.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,Male,55,Health,Affluent Customer,N,No,16.0,VIC,12,24,3,old_adult
86,1.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,Female,63,Health,High Net Worth,N,Yes,7.0,VIC,7,6,2,young_adults
